id,data_count_new,cluster_belong_new,data_count_sum
201,1,0,313
202,2,0,315
203,2,0,317
204,2,0,319
205,3,0,322
206,1,0,323
207,1,0,324
208,3,0,327
209,1,0,328
210,1,0,329
211,3,0,332
212,1,0,333
213,1,0,334
214,1,0,335
215,2,0,337
216,1,0,338
217,1,0,339
218,1,0,340
219,1,0,341
220,1,0,342
221,2,0,344
222,1,0,345
223,1,0,346
224,3,0,349
225,2,0,351
226,1,0,352
227,1,0,353
228,2,0,355
229,1,0,356
230,1,0,357
231,1,0,358
232,1,0,359
233,1,0,360
234,1,0,361
235,4,0,365
236,1,0,366
237,1,0,367
238,1,0,368
239,2,0,370
240,3,0,373
241,1,0,374
242,1,0,375
243,3,0,378
244,1,0,379
245,1,0,380
246,2,0,382
247,1,0,383
248,1,0,384
249,1,0,385
250,1,0,386
251,1,0,387
252,4,0,391
253,2,0,393
254,1,0,394
255,2,0,396
256,1,0,397
257,2,0,399
258,1,0,400
259,1,0,401
260,1,0,402
261,1,0,403
262,1,0,404
263,1,0,405
264,2,0,407
265,1,0,408
266,2,0,410
267,1,0,411
268,1,0,412
269,1,0,413
270,1,0,414
271,1,0,415
272,2,0,417
273,1,0,418
274,3,0,421
275,1,0,422
276,2,0,424
277,1,0,425
278,1,0,426
279,1,0,427
280,1,0,428
281,2,0,430
282,1,0,431
283,1,0,432
284,1,0,433
285,3,0,436
286,1,0,437
287,1,0,438
288,5,0,443
289,1,0,444
290,1,0,445
291,2,0,447
292,1,0,448
293,1,0,449
294,1,0,450
295,2,0,452
296,1,0,453
297,1,0,454
298,2,0,456
299,2,0,458
300,1,0,459
301,1,0,460
302,1,0,461
303,4,0,465
304,2,0,467
305,2,0,469
306,1,0,470
307,1,0,471
308,7,0,478
309,4,0,482
310,1,0,483
311,1,0,484
312,4,0,488
313,1,0,489
314,1,0,490
315,1,0,491
316,2,0,493
317,3,0,496
318,1,0,497
319,2,0,499
320,1,0,500
321,1,0,501
322,1,0,502
323,1,0,503
324,1,0,504
325,1,0,505
326,1,0,506
327,1,0,507
328,1,0,508
329,1,0,509
330,1,0,510
331,1,0,511
332,1,0,512
333,3,0,515
334,1,0,516
335,2,0,518
336,3,0,521
337,2,0,523
338,2,0,525
339,1,0,526
340,1,0,527
341,2,0,529
342,1,0,530
343,4,0,534
344,1,0,535
345,2,0,537
346,1,0,538
347,2,0,540
348,1,0,541
349,1,0,542
350,2,0,544
351,1,0,545
352,1,0,546
353,1,0,547
354,1,0,548
355,1,0,549
356,1,0,550
357,3,0,553
358,1,0,554
359,1,0,555
360,1,0,556
361,1,0,557
362,3,0,560
363,2,0,562
364,1,0,563
365,2,0,565
366,1,0,566
367,1,0,567
368,1,0,568
369,4,0,572
370,1,0,573
371,1,0,574
372,1,0,575
373,2,0,577
374,3,0,580
375,1,0,581
376,1,0,582
377,1,0,583
378,1,0,584
379,1,0,585
380,3,0,588
381,1,0,589
382,1,0,590
383,3,0,593
384,1,0,594
385,1,0,595
386,2,0,597
387,1,0,598
388,3,0,601
389,1,0,602
390,1,0,603
391,1,0,604
392,1,0,605
393,1,0,606
394,2,0,608
395,1,0,609
396,1,0,610
397,2,0,612
398,1,0,613
399,2,0,615
400,1,0,616
401,1,0,617
402,1,0,618
403,1,0,619
404,1,0,620
405,1,0,621
406,1,0,622
407,1,0,623
408,1,0,624
409,1,0,625
410,2,0,627
411,3,0,630
412,2,0,632
413,1,0,633
414,1,0,634
415,1,0,635
416,1,0,636
417,3,0,639
418,2,0,641
419,1,0,642
420,2,0,644
421,1,0,645
422,1,0,646
423,1,0,647
424,1,0,648
425,1,0,649
426,2,0,651
427,1,0,652
428,5,0,657
429,1,0,658
430,1,0,659
431,1,0,660
432,1,0,661
433,1,0,662
434,1,0,663
435,1,0,664
436,2,0,666
437,1,0,667
438,1,0,668
439,1,0,669
440,1,0,670
441,1,0,671
442,1,0,672
443,1,0,673
444,1,0,674
445,1,0,675
446,2,0,677
447,1,0,678
448,1,0,679
449,1,0,680
450,1,0,681
451,2,0,683
452,2,0,685
453,1,0,686
454,1,0,687
455,1,0,688
456,2,0,690
457,1,0,691
458,1,0,692
459,1,0,693
460,4,0,697
461,1,0,698
462,1,0,699
463,1,0,700
464,2,0,702
465,1,0,703
466,2,0,705
467,1,0,706
468,1,0,707
469,1,0,708
470,1,0,709
471,1,0,710
472,2,0,712
473,3,0,715
474,1,0,716
475,1,0,717
476,1,0,718
477,1,0,719
478,1,0,720
479,1,0,721
480,1,0,722
481,1,0,723
482,2,0,725
483,1,0,726
484,1,0,727
485,1,0,728
486,1,0,729
487,2,0,731
488,1,0,732
489,1,0,733
490,1,0,734
491,1,0,735
492,2,0,737
493,1,0,738
494,1,0,739
495,3,0,742
496,1,0,743
497,1,0,744
498,1,0,745
499,1,0,746
500,1,0,747
501,3,0,750
502,2,0,752
503,1,0,753
504,1,0,754
505,1,0,755
506,2,0,757
507,1,0,758
508,1,0,759
509,3,0,762
510,2,0,764
511,1,0,765
512,2,0,767
513,1,0,768
514,1,0,769
515,1,0,770
516,1,0,771
517,1,0,772
518,2,0,774
519,1,0,775
520,2,0,777
521,1,0,778
522,2,0,780
523,1,0,781
524,1,0,782
525,1,0,783
526,1,0,784
527,2,0,786
528,1,0,787
529,1,0,788
530,1,0,789
531,1,0,790
532,1,0,791
533,1,0,792
534,3,0,795
535,1,0,796
536,1,0,797
537,1,0,798
538,2,0,800
539,3,0,803
540,3,0,806
541,2,0,808
542,3,0,811
543,1,0,812
544,1,0,813
545,1,0,814
546,1,0,815
547,1,0,816
548,1,0,817
549,3,0,820
550,1,0,821
551,1,0,822
552,1,0,823
553,1,0,824
554,1,0,825
555,1,0,826
556,1,0,827
557,1,0,828
558,1,0,829
559,1,0,830
560,1,0,831
561,1,0,832
562,1,0,833
563,2,0,835
564,1,0,836
565,1,0,837
566,2,0,839
567,1,0,840
568,1,0,841
569,2,0,843
570,2,0,845
571,1,0,846
572,1,0,847
573,1,0,848
574,1,0,849
575,1,0,850
576,1,0,851
577,1,0,852
578,1,0,853
579,1,0,854
580,1,0,855
581,1,0,856
582,2,0,858
583,1,0,859
584,1,0,860
585,2,0,862
586,3,0,865
587,2,0,867
588,1,0,868
589,1,0,869
590,1,0,870
591,1,0,871
592,1,0,872
593,1,0,873
594,2,0,875
595,1,0,876
596,1,0,877
597,1,0,878
598,1,0,879
599,1,0,880
600,1,0,881
601,1,0,882
602,1,0,883
603,1,0,884
604,1,0,885
605,1,0,886
606,1,0,887
607,1,0,888
608,1,0,889
609,2,0,891
610,1,0,892
611,1,0,893
612,1,0,894
613,1,0,895
614,1,0,896
615,6,0,902
616,1,0,903
617,3,0,906
618,1,0,907
619,1,0,908
620,1,0,909
621,2,0,911
622,1,0,912
623,2,0,914
624,1,0,915
625,1,0,916
626,1,0,917
627,1,0,918
628,1,0,919
629,1,0,920
630,3,0,923
631,2,0,925
632,3,0,928
633,1,0,929
634,1,0,930
635,1,0,931
636,1,0,932
637,2,0,934
638,1,0,935
639,1,0,936
640,1,0,937
641,2,0,939
642,3,0,942
643,1,0,943
644,1,0,944
645,2,0,946
646,1,0,947
647,2,0,949
648,1,0,950
649,2,0,952
650,3,0,955
651,1,0,956
652,1,0,957
653,2,0,959
654,1,0,960
655,1,0,961
656,1,0,962
657,1,0,963
658,1,0,964
659,1,0,965
660,1,0,966
661,1,0,967
662,1,0,968
663,1,0,969
664,1,0,970
665,1,0,971
666,1,0,972
667,2,0,974
668,2,0,976
669,1,0,977
670,1,0,978
671,1,0,979
672,4,0,983
673,1,0,984
674,1,0,985
675,1,0,986
676,1,0,987
677,1,0,988
678,5,0,993
679,1,0,994
680,3,0,997
681,2,0,999
682,1,0,1000
683,1,0,1001
684,1,0,1002
685,1,0,1003
686,1,0,1004
687,1,0,1005
688,1,0,1006
689,1,0,1007
690,1,0,1008
691,1,0,1009
692,1,0,1010
693,1,0,1011
694,1,0,1012
695,1,0,1013
696,1,0,1014
697,1,0,1015
698,1,0,1016
699,2,0,1018
700,1,0,1019
701,2,0,1021
702,1,0,1022
703,1,0,1023
704,1,0,1024
705,2,0,1026
706,1,0,1027
707,1,0,1028
708,1,0,1029
709,1,0,1030
710,1,0,1031
711,2,0,1033
712,1,0,1034
713,1,0,1035
714,1,0,1036
715,1,0,1037
716,2,0,1039
717,1,0,1040
718,1,0,1041
719,1,0,1042
720,1,0,1043
721,1,0,1044
722,1,0,1045
723,1,0,1046
724,1,0,1047
725,1,0,1048
726,1,0,1049
727,1,0,1050
728,1,0,1051
729,1,0,1052
730,1,0,1053
731,1,0,1054
732,1,0,1055
733,1,0,1056
734,1,0,1057
735,4,0,1061
736,1,0,1062
737,1,0,1063
738,1,0,1064
739,1,0,1065
740,1,0,1066
741,1,0,1067
742,1,0,1068
743,1,0,1069
744,1,0,1070
745,1,0,1071
746,1,0,1072
747,1,0,1073
748,1,0,1074
749,1,0,1075
750,1,0,1076
751,2,0,1078
752,2,0,1080
753,1,0,1081
754,2,0,1083
755,3,0,1086
756,2,0,1088
757,1,0,1089
758,1,0,1090
759,1,0,1091
760,1,0,1092
761,2,0,1094
762,1,0,1095
763,1,0,1096
764,1,0,1097
765,1,0,1098
766,1,0,1099
767,1,0,1100
768,1,0,1101
769,1,0,1102
770,1,0,1103
771,1,0,1104
772,1,0,1105
773,1,0,1106
774,1,0,1107
775,1,0,1108
776,1,0,1109
777,1,0,1110
778,4,0,1114
779,1,0,1115
780,1,0,1116
781,1,0,1117
782,1,0,1118
783,1,0,1119
784,1,0,1120
785,1,0,1121
786,2,0,1123
787,1,0,1124
788,1,0,1125
789,1,0,1126
790,1,0,1127
791,1,0,1128
792,2,0,1130
793,3,0,1133
794,1,0,1134
795,3,0,1137
796,1,0,1138
797,2,0,1140
798,2,0,1142
799,1,0,1143
800,1,0,1144
801,1,0,1145
802,2,0,1147
803,1,0,1148
804,1,0,1149
805,1,0,1150
806,2,0,1152
807,3,0,1155
808,1,0,1156
809,1,0,1157
810,1,0,1158
811,1,0,1159
812,2,0,1161
813,1,0,1162
814,1,0,1163
815,1,0,1164
816,1,0,1165
817,1,0,1166
818,1,0,1167
819,1,0,1168
820,1,0,1169
821,1,0,1170
822,1,0,1171
823,1,0,1172
824,1,0,1173
825,1,0,1174
826,1,0,1175
827,1,0,1176
828,3,0,1179
829,1,0,1180
830,1,0,1181
831,1,0,1182
832,2,0,1184
833,1,0,1185
834,1,0,1186
835,1,0,1187
836,1,0,1188
837,1,0,1189
838,1,0,1190
839,1,0,1191
840,2,0,1193
841,2,0,1195
842,1,0,1196
843,1,0,1197
844,1,0,1198
845,2,0,1200
846,1,0,1201
847,1,0,1202
848,1,0,1203
849,1,0,1204
850,1,0,1205
851,3,0,1208
852,1,0,1209
853,1,0,1210
854,1,0,1211
855,1,0,1212
856,2,0,1214
857,2,0,1216
858,1,0,1217
859,1,0,1218
860,2,0,1220
861,1,0,1221
862,5,0,1226
863,1,0,1227
864,3,0,1230
865,2,0,1232
866,1,0,1233
867,1,0,1234
868,1,0,1235
869,2,0,1237
870,1,0,1238
871,2,0,1240
872,1,0,1241
873,1,0,1242
874,1,0,1243
875,1,0,1244
876,2,0,1246
877,1,0,1247
878,2,0,1249
879,1,0,1250
880,2,0,1252
881,2,0,1254
882,3,0,1257
883,1,0,1258
884,1,0,1259
885,1,0,1260
886,1,0,1261
887,1,0,1262
888,1,0,1263
889,1,0,1264
890,1,0,1265
891,2,0,1267
892,1,0,1268
893,1,0,1269
894,1,0,1270
895,1,0,1271
896,1,0,1272
897,2,0,1274
898,1,0,1275
899,1,0,1276
900,1,0,1277
901,1,0,1278
902,1,0,1279
903,1,0,1280
904,2,0,1282
905,1,0,1283
906,4,0,1287
907,1,0,1288
908,1,0,1289
909,3,0,1292
910,1,0,1293
911,2,0,1295
912,3,0,1298
913,1,0,1299
914,1,0,1300
915,1,0,1301
916,3,0,1304
917,3,0,1307
918,1,0,1308
919,1,0,1309
920,2,0,1311
921,2,0,1313
922,1,0,1314
923,2,0,1316
924,1,0,1317
925,1,0,1318
926,4,0,1322
927,1,0,1323
928,1,0,1324
929,1,0,1325
930,1,0,1326
931,1,0,1327
932,2,0,1329
933,1,0,1330
934,1,0,1331
935,1,0,1332
936,1,0,1333
937,1,0,1334
938,1,0,1335
939,1,0,1336
940,1,0,1337
941,2,0,1339
942,1,0,1340
943,1,0,1341
944,1,0,1342
945,1,0,1343
946,1,0,1344
947,2,0,1346
948,1,0,1347
949,2,0,1349
950,2,0,1351
951,1,0,1352
952,2,0,1354
953,3,0,1357
954,1,0,1358
955,1,0,1359
956,1,0,1360
957,1,0,1361
958,1,0,1362
959,2,0,1364
960,1,0,1365
961,1,0,1366
962,1,0,1367
963,4,0,1371
964,1,0,1372
965,4,0,1376
966,1,0,1377
967,1,0,1378
968,1,0,1379
969,1,0,1380
970,1,0,1381
971,1,0,1382
972,1,0,1383
973,1,0,1384
974,2,0,1386
975,2,0,1388
976,1,0,1389
977,1,0,1390
978,1,0,1391
979,1,0,1392
980,3,0,1395
981,2,0,1397
982,1,0,1398
983,1,0,1399
984,1,0,1400
985,1,0,1401
986,2,0,1403
987,1,0,1404
988,1,0,1405
989,1,0,1406
990,1,0,1407
991,2,0,1409
992,1,0,1410
993,1,0,1411
994,1,0,1412
995,2,0,1414
996,1,0,1415
997,1,0,1416
998,1,0,1417
999,2,0,1419
1000,1,0,1420
1001,1,0,1421
1002,2,0,1423
1003,1,0,1424
1004,1,0,1425
1005,2,0,1427
1006,1,0,1428
1007,2,0,1430
1008,1,0,1431
1009,1,0,1432
1010,1,0,1433
1011,1,0,1434
1012,2,0,1436
1013,1,0,1437
1014,1,0,1438
1015,2,0,1440
1016,2,0,1442
1017,1,0,1443
1018,1,0,1444
1019,1,0,1445
1020,1,0,1446
1021,1,0,1447
1022,1,0,1448
1023,3,0,1451
1024,1,0,1452
1025,1,0,1453
1026,1,0,1454
1027,1,0,1455
1028,2,0,1457
1029,1,0,1458
1030,3,0,1461
1031,1,0,1462
1032,2,0,1464
1033,1,0,1465
1034,2,0,1467
1035,1,0,1468
1036,1,0,1469
1037,1,0,1470
1038,1,0,1471
1039,1,0,1472
1040,1,0,1473
1041,1,0,1474
1042,2,0,1476
1043,2,0,1478
1044,1,0,1479
1045,1,0,1480
1046,1,0,1481
1047,2,0,1483
1048,2,0,1485
1049,1,0,1486
1050,1,0,1487
1051,1,0,1488
1052,1,0,1489
1053,2,0,1491
1054,2,0,1493
1055,1,0,1494
1056,1,0,1495
1057,2,0,1497
1058,1,0,1498
1059,1,0,1499
1060,2,0,1501
1061,1,0,1502
1062,1,0,1503
1063,1,0,1504
1064,1,0,1505
1065,1,0,1506
1066,1,0,1507
1067,1,0,1508
1068,1,0,1509
1069,1,0,1510
1070,1,0,1511
1071,1,0,1512
1072,3,0,1515
1073,2,0,1517
1074,2,0,1519
1075,1,0,1520
1076,2,0,1522
1077,2,0,1524
1078,2,0,1526
1079,1,0,1527
1080,2,0,1529
1081,1,0,1530
1082,1,0,1531
1083,1,0,1532
1084,1,0,1533
1085,1,0,1534
1086,1,0,1535
1087,1,0,1536
1088,2,0,1538
1089,1,0,1539
1090,2,0,1541
1091,1,0,1542
1092,2,0,1544
1093,1,0,1545
1094,1,0,1546
1095,1,0,1547
1096,1,0,1548
1097,2,0,1550
1098,2,0,1552
1099,1,0,1553
1100,5,0,1558
1101,1,0,1559
1102,2,0,1561
1103,1,0,1562
1104,2,0,1564
1105,2,0,1566
1106,2,0,1568
1107,1,0,1569
1108,1,0,1570
1109,2,0,1572
1110,1,0,1573
1111,1,0,1574
1112,1,0,1575
1113,1,0,1576
1114,1,0,1577
1115,1,0,1578
1116,1,0,1579
1117,4,0,1583
1118,1,0,1584
1119,1,0,1585
1120,1,0,1586
1121,1,0,1587
1122,4,0,1591
1123,2,0,1593
1124,1,0,1594
1125,1,0,1595
1126,1,0,1596
1127,2,0,1598
1128,1,0,1599
1129,2,0,1601
1130,1,0,1602
1131,1,0,1603
1132,1,0,1604
1133,5,0,1609
1134,3,0,1612
1135,1,0,1613
1136,2,0,1615
1137,1,0,1616
1138,2,0,1618
1139,1,0,1619
1140,1,0,1620
1141,1,0,1621
1142,2,0,1623
1143,1,0,1624
1144,1,0,1625
1145,1,0,1626
1146,1,0,1627
1147,3,0,1630
1148,2,0,1632
1149,1,0,1633
1150,1,0,1634
1151,1,0,1635
1152,1,0,1636
1153,1,0,1637
1154,1,0,1638
1155,3,0,1641
1156,1,0,1642
1157,1,0,1643
1158,3,0,1646
1159,2,0,1648
1160,1,0,1649
1161,2,0,1651
1162,2,0,1653
1163,1,0,1654
1164,1,0,1655
1165,1,0,1656
1166,1,0,1657
1167,3,0,1660
1168,1,0,1661
1169,1,0,1662
1170,1,0,1663
1171,1,0,1664
1172,1,0,1665
1173,1,0,1666
1174,4,0,1670
1175,3,0,1673
1176,2,0,1675
1177,1,0,1676
1178,1,0,1677
1179,1,0,1678
1180,1,0,1679
1181,1,0,1680
1182,6,0,1686
1183,1,0,1687
1184,1,0,1688
1185,1,0,1689
1186,1,0,1690
1187,1,0,1691
1188,1,0,1692
1189,1,0,1693
1190,2,0,1695
1191,1,0,1696
1192,2,0,1698
1193,4,0,1702
1194,1,0,1703
1195,1,0,1704
1196,3,0,1707
1197,2,0,1709
1198,1,0,1710
1199,2,0,1712
1200,2,0,1714
1201,2,0,1716
1202,1,0,1717
1203,3,0,1720
1204,1,0,1721
1205,1,0,1722
1206,1,0,1723
1207,1,0,1724
1208,1,0,1725
1209,1,0,1726
1210,1,0,1727
1211,1,0,1728
1212,1,0,1729
1213,2,0,1731
1214,1,0,1732
1215,1,0,1733
1216,2,0,1735
1217,1,0,1736
1218,1,0,1737
1219,2,0,1739
1220,1,0,1740
1221,3,0,1743
1222,4,0,1747
1223,1,0,1748
1224,2,0,1750
1225,2,0,1752
1226,2,0,1754
1227,1,0,1755
1228,1,0,1756
1229,1,0,1757
1230,2,0,1759
1231,1,0,1760
1232,1,0,1761
1233,1,0,1762
1234,1,0,1763
1235,1,0,1764
1236,1,0,1765
1237,2,0,1767
1238,1,0,1768
1239,1,0,1769
1240,1,0,1770
1241,1,0,1771
1242,4,0,1775
1243,1,0,1776
1244,1,0,1777
1245,1,0,1778
1246,1,0,1779
1247,3,0,1782
1248,2,0,1784
1249,1,0,1785
1250,1,0,1786
1251,1,0,1787
1252,1,0,1788
1253,1,0,1789
1254,1,0,1790
1255,3,0,1793
1256,1,0,1794
1257,2,0,1796
1258,1,0,1797
1259,4,0,1801
1260,1,0,1802
1261,2,0,1804
1262,3,0,1807
1263,1,0,1808
1264,1,0,1809
1265,2,0,1811
1266,1,0,1812
1267,2,0,1814
1268,1,0,1815
1269,1,0,1816
1270,4,0,1820
1271,3,0,1823
1272,1,0,1824
1273,2,0,1826
1274,2,0,1828
1275,1,0,1829
1276,2,0,1831
1277,1,0,1832
1278,1,0,1833
1279,3,0,1836
1280,1,0,1837
1281,1,0,1838
1282,1,0,1839
1283,4,0,1843
1284,1,0,1844
1285,1,0,1845
1286,2,0,1847
1287,2,0,1849
1288,1,0,1850
1289,3,0,1853
1290,2,0,1855
1291,2,0,1857
1292,1,0,1858
1293,2,0,1860
1294,1,0,1861
1295,2,0,1863
1296,1,0,1864
1297,1,0,1865
1298,2,0,1867
1299,1,0,1868
1300,1,0,1869
1301,3,0,1872
1302,4,0,1876
1303,1,0,1877
1304,1,0,1878
1305,1,0,1879
1306,1,0,1880
1307,1,0,1881
1308,3,0,1884
1309,1,0,1885
1310,1,0,1886
1311,1,0,1887
1312,1,0,1888
1313,1,0,1889
1314,3,0,1892
1315,1,0,1893
1316,1,0,1894
1317,1,0,1895
1318,1,0,1896
1319,1,0,1897
1320,1,0,1898
1321,1,0,1899
1322,1,0,1900
1323,1,0,1901
1324,1,0,1902
1325,1,0,1903
1326,1,0,1904
1327,1,0,1905
1328,1,0,1906
1329,2,0,1908
1330,2,0,1910
1331,1,0,1911
1332,3,0,1914
1333,4,0,1918
1334,1,0,1919
1335,1,0,1920
1336,1,0,1921
1337,2,0,1923
1338,1,0,1924
1339,2,0,1926
1340,2,0,1928
1341,2,0,1930
1342,1,0,1931
1343,1,0,1932
1344,1,0,1933
1345,3,0,1936
1346,1,0,1937
1347,2,0,1939
1348,1,0,1940
1349,2,0,1942
1350,1,0,1943
1351,1,0,1944
1352,1,0,1945
1353,1,0,1946
1354,1,0,1947
1355,1,0,1948
1356,3,0,1951
1357,1,0,1952
1358,1,0,1953
1359,2,0,1955
1360,1,0,1956
1361,1,0,1957
1362,1,0,1958
1363,1,0,1959
1364,2,0,1961
1365,2,0,1963
1366,2,0,1965
1367,1,0,1966
1368,2,0,1968
1369,2,0,1970
1370,2,0,1972
1371,2,0,1974
1372,1,0,1975
1373,2,0,1977
1374,2,0,1979
1375,2,0,1981
1376,1,0,1982
1377,1,0,1983
1378,2,0,1985
1379,2,0,1987
1380,1,0,1988
1381,2,0,1990
1382,1,0,1991
1383,2,0,1993
1384,1,0,1994
1385,1,0,1995
1386,1,0,1996
1387,1,0,1997
1388,1,0,1998
1389,1,0,1999
1390,2,0,2001
1391,1,0,2002
1392,3,0,2005
1393,1,0,2006
1394,1,0,2007
1395,3,0,2010
1396,5,0,2015
1397,1,0,2016
1398,2,0,2018
1399,2,0,2020
1400,2,0,2022
1401,1,0,2023
1402,1,0,2024
1403,1,0,2025
1404,1,0,2026
1405,1,0,2027
1406,1,0,2028
1407,1,0,2029
1408,1,0,2030
1409,1,0,2031
1410,1,0,2032
1411,1,0,2033
1412,1,0,2034
1413,3,0,2037
1414,1,0,2038
1415,1,0,2039
1416,1,0,2040
1417,1,0,2041
1418,1,0,2042
1419,1,0,2043
1420,1,0,2044
1421,2,0,2046
1422,2,0,2048
1423,1,0,2049
1424,1,0,2050
1425,1,0,2051
1426,2,0,2053
1427,1,0,2054
1428,9,0,2063
1429,2,0,2065
1430,1,0,2066
1431,3,0,2069
1432,2,0,2071
1433,1,0,2072
1434,3,0,2075
1435,1,0,2076
1436,1,0,2077
1437,1,0,2078
1438,1,0,2079
1439,3,0,2082
1440,2,0,2084
1441,2,0,2086
1442,1,0,2087
1443,1,0,2088
1444,1,0,2089
1445,1,0,2090
1446,3,0,2093
1447,1,0,2094
1448,2,0,2096
1449,1,0,2097
1450,1,0,2098
1451,1,0,2099
1452,1,0,2100
1453,2,0,2102
1454,1,0,2103
1455,2,0,2105
1456,1,0,2106
1457,1,0,2107
1458,1,0,2108
1459,1,0,2109
1460,1,0,2110
1461,2,0,2112
1462,1,0,2113
1463,1,0,2114
1464,1,0,2115
1465,3,0,2118
1466,7,0,2125
1467,1,0,2126
1468,1,0,2127
1469,1,0,2128
1470,3,0,2131
1471,1,0,2132
1472,2,0,2134
1473,1,0,2135
1474,1,0,2136
1475,2,0,2138
1476,2,0,2140
1477,1,0,2141
1478,1,0,2142
1479,3,0,2145
1480,2,0,2147
1481,1,0,2148
1482,1,0,2149
1483,1,0,2150
1484,1,0,2151
1485,1,0,2152
1486,1,0,2153
1487,4,0,2157
1488,1,0,2158
1489,1,0,2159
1490,1,0,2160
1491,1,0,2161
1492,1,0,2162
1493,1,0,2163
1494,1,0,2164
1495,3,0,2167
1496,1,0,2168
1497,1,0,2169
1498,1,0,2170
1499,2,0,2172
1500,2,0,2174
1501,1,0,2175
1502,2,0,2177
1503,1,0,2178
1504,1,0,2179
1505,1,0,2180
1506,1,0,2181
1507,1,0,2182
1508,1,0,2183
1509,1,0,2184
1510,1,0,2185
1511,1,0,2186
1512,1,0,2187
1513,2,0,2189
1514,1,0,2190
1515,1,0,2191
1516,1,0,2192
1517,1,0,2193
1518,1,0,2194
1519,1,0,2195
1520,1,0,2196
1521,1,0,2197
1522,1,0,2198
1523,1,0,2199
1524,1,0,2200
1525,2,0,2202
1526,1,0,2203
1527,1,0,2204
1528,1,0,2205
1529,1,0,2206
1530,1,0,2207
1531,1,0,2208
1532,1,0,2209
1533,1,0,2210
1534,1,0,2211
1535,1,0,2212
1536,1,0,2213
1537,2,0,2215
1538,1,0,2216
1539,1,0,2217
1540,2,0,2219
1541,1,0,2220
1542,1,0,2221
1543,1,0,2222
1544,3,0,2225
1545,2,0,2227
1546,1,0,2228
1547,1,0,2229
1548,2,0,2231
1549,1,0,2232
1550,4,0,2236
1551,1,0,2237
1552,1,0,2238
1553,2,0,2240
1554,1,0,2241
1555,1,0,2242
1556,2,0,2244
1557,1,0,2245
1558,1,0,2246
1559,1,0,2247
1560,1,0,2248
1561,1,0,2249
1562,1,0,2250
1563,1,0,2251
