id,data_count_new,cluster_belong_new,data_count_sum
411,1,-1,625
412,2,9,627
413,3,9,630
414,1,-1,631
415,1,-1,632
416,1,-1,633
417,1,-1,634
418,1,-1,635
419,1,-5,636
420,2,4,638
421,1,-5,639
422,5,3,644
423,1,-1,645
424,3,1,648
425,1,-5,649
426,3,9,652
427,4,4,656
428,1,-5,657
429,1,-1,658
430,1,-1,659
431,1,-1,660
432,1,-1,661
433,1,-1,662
434,1,-1,663
435,1,-1,664
436,4,7,668
437,1,-1,669
438,1,-1,670
439,1,-1,671
440,1,-1,672
441,1,-1,673
442,1,-1,674
443,1,-1,675
444,3,3,678
445,1,-1,679
446,2,1,681
447,2,5,683
448,1,-1,684
449,1,-1,685
450,3,1,688
451,1,-1,689
452,1,-1,690
453,2,7,692
454,1,-5,693
455,4,8,697
456,1,-5,698
457,1,-1,699
458,1,-1,700
459,1,-1,701
460,1,-1,702
461,3,7,705
462,1,-5,706
463,1,-1,707
464,3,3,710
465,1,-1,711
466,1,-1,712
467,3,9,715
468,1,-1,716
469,1,-1,717
470,1,-1,718
471,3,6,721
472,4,7,725
473,1,-5,726
474,1,-1,727
475,1,-1,728
476,1,-1,729
477,1,-1,730
478,1,-1,731
479,1,-1,732
480,1,-1,733
481,1,-1,734
482,3,3,737
483,1,-1,738
484,1,-5,739
485,3,0,742
486,1,-1,743
487,3,6,746
488,1,-1,747
489,3,0,750
490,1,-1,751
491,1,-1,752
492,1,-1,753
493,1,-1,754
494,1,-1,755
495,1,-1,756
496,1,-1,757
497,1,-1,758
498,1,-1,759
499,3,8,762
500,3,7,765
501,1,-1,766
502,1,-1,767
503,1,-1,768
504,1,-1,769
505,3,7,772
506,1,-1,773
507,1,-1,774
508,1,-1,775
509,1,-1,776
510,1,-1,777
511,1,-1,778
512,1,-1,779
513,1,-1,780
514,3,7,783
515,1,-1,784
516,1,-1,785
517,1,-1,786
518,1,-1,787
519,1,-1,788
520,1,-1,789
521,1,-1,790
522,1,-1,791
523,1,-1,792
524,3,8,795
525,2,1,797
526,3,3,800
527,3,9,803
528,3,4,806
529,1,-1,807
530,1,-1,808
531,3,5,811
532,1,-1,812
533,1,-1,813
534,1,-1,814
535,1,-1,815
536,1,-1,816
537,1,-5,817
538,3,0,820
539,2,7,822
540,1,-1,823
541,1,-1,824
542,1,-1,825
543,1,-1,826
544,1,-1,827
545,1,-1,828
546,3,1,831
547,1,-1,832
548,1,-1,833
549,3,7,836
550,1,-1,837
551,1,-1,838
552,1,-1,839
553,1,-1,840
554,3,5,843
555,1,-1,844
556,1,-1,845
557,3,7,848
558,1,-1,849
559,1,-5,850
560,3,7,853
561,3,1,856
562,1,-1,857
563,1,-1,858
564,1,-1,859
565,3,3,862
566,3,0,865
567,1,-1,866
568,1,-1,867
569,1,-1,868
570,1,-1,869
571,1,-1,870
572,1,-1,871
573,1,-1,872
574,3,7,875
575,1,-1,876
576,1,-1,877
577,1,-1,878
578,1,-1,879
579,1,-1,880
580,1,-1,881
581,1,-1,882
582,1,-1,883
583,1,-1,884
584,4,6,888
585,1,-1,889
586,1,-1,890
587,1,-1,891
588,1,-1,892
589,3,1,895
590,1,-5,896
591,6,8,902
592,1,-1,903
593,3,9,906
594,1,-5,907
595,1,-1,908
596,1,-1,909
597,1,-1,910
598,1,-1,911
599,1,-1,912
600,2,0,914
601,2,3,916
602,2,3,918
603,1,-1,919
604,1,-1,920
605,3,9,923
606,2,4,925
607,3,4,928
608,2,6,930
609,1,-1,931
610,3,5,934
611,1,-1,935
612,1,-1,936
613,3,7,939
614,3,9,942
615,1,-1,943
616,1,-1,944
617,1,-1,945
618,1,-1,946
619,3,5,949
620,1,-1,950
621,1,-1,951
622,1,-1,952
623,3,5,955
624,1,-1,956
625,1,-1,957
626,1,-1,958
627,1,-1,959
628,3,6,962
629,1,-1,963
630,1,-1,964
631,1,-1,965
632,1,-1,966
633,1,-1,967
634,1,-1,968
635,1,-1,969
636,1,-1,970
637,1,-1,971
638,5,3,976
639,1,-1,977
640,1,-1,978
641,1,-5,979
642,3,9,982
643,2,1,984
644,1,-1,985
645,1,-1,986
646,1,-1,987
647,1,-1,988
648,4,0,992
649,1,-5,993
650,1,-1,994
651,3,8,997
652,1,-1,998
653,1,-1,999
654,1,-1,1000
655,1,-1,1001
656,1,-1,1002
657,1,-1,1003
658,1,-1,1004
659,1,-1,1005
660,1,-1,1006
661,1,-1,1007
662,1,-1,1008
663,3,7,1011
664,1,-1,1012
665,1,-1,1013
666,1,-1,1014
667,1,-1,1015
668,1,-1,1016
669,1,-1,1017
670,1,-1,1018
671,3,7,1021
672,1,-5,1022
673,1,-1,1023
674,1,-1,1024
675,1,-1,1025
676,1,-1,1026
677,1,-1,1027
678,3,1,1030
679,3,3,1033
680,1,-1,1034
681,1,-1,1035
682,1,-1,1036
683,1,-5,1037
684,3,7,1040
685,1,-1,1041
686,1,-1,1042
687,2,3,1044
688,5,6,1049
689,1,-1,1050
690,1,-1,1051
691,1,-1,1052
692,1,-1,1053
693,1,-1,1054
694,1,-1,1055
695,1,-1,1056
696,1,-5,1057
697,3,8,1060
698,1,-5,1061
699,1,-1,1062
700,1,-1,1063
701,1,-1,1064
702,3,6,1067
703,1,-5,1068
704,1,-1,1069
705,1,-1,1070
706,4,6,1074
707,1,-1,1075
708,1,-1,1076
709,4,3,1080
710,1,-5,1081
711,2,4,1083
712,3,0,1086
713,4,3,1090
714,1,-1,1091
715,1,-1,1092
716,1,-1,1093
717,1,-1,1094
718,1,-1,1095
719,1,-1,1096
720,1,-1,1097
721,1,-1,1098
722,1,-1,1099
723,1,-1,1100
724,1,-1,1101
725,5,6,1106
726,1,-1,1107
727,1,-1,1108
728,2,7,1110
729,4,8,1114
730,1,-5,1115
731,1,-1,1116
732,1,-1,1117
733,3,1,1120
734,3,5,1123
735,1,-1,1124
736,4,7,1128
737,1,-1,1129
738,1,-1,1130
739,3,0,1133
740,1,-1,1134
741,3,8,1137
742,3,5,1140
743,1,-1,1141
744,1,-1,1142
745,1,-1,1143
746,1,-1,1144
747,1,-1,1145
748,1,-1,1146
749,1,-1,1147
750,3,7,1150
751,2,0,1152
752,3,0,1155
753,1,-5,1156
754,3,1,1159
755,3,5,1162
756,2,6,1164
757,3,7,1167
758,5,7,1172
759,1,-5,1173
760,1,-1,1174
761,1,-1,1175
762,1,-1,1176
763,3,9,1179
764,2,1,1181
765,1,-1,1182
766,2,5,1184
767,1,-1,1185
768,1,-1,1186
769,1,-1,1187
770,1,-1,1188
771,3,7,1191
772,4,3,1195
773,5,3,1200
774,1,-1,1201
775,1,-1,1202
776,1,-1,1203
777,1,-1,1204
778,1,-5,1205
779,3,0,1208
780,2,6,1210
781,1,-5,1211
782,1,-1,1212
783,4,3,1216
784,1,-1,1217
785,1,-1,1218
786,1,-1,1219
787,1,-1,1220
788,1,-1,1221
789,1,-5,1222
790,4,9,1226
791,1,-5,1227
792,3,5,1230
793,2,8,1232
794,3,1,1235
795,2,5,1237
796,1,-1,1238
797,3,7,1241
798,1,-1,1242
799,1,-1,1243
800,1,-1,1244
801,2,8,1246
802,1,-5,1247
803,3,3,1250
804,1,-1,1251
805,1,-1,1252
806,1,-1,1253
807,1,-1,1254
808,3,9,1257
809,1,-1,1258
810,1,-1,1259
811,1,-1,1260
812,3,1,1263
813,2,1,1265
814,3,3,1268
815,1,-5,1269
816,3,7,1272
817,1,-1,1273
818,1,-1,1274
819,1,-1,1275
820,1,-1,1276
821,1,-1,1277
822,1,-1,1278
823,1,-1,1279
824,1,-1,1280
825,3,5,1283
826,4,9,1287
827,2,6,1289
828,1,-5,1290
829,2,4,1292
830,3,9,1295
831,3,9,1298
832,1,-1,1299
833,1,-1,1300
834,1,-1,1301
835,3,0,1304
836,3,0,1307
837,1,-5,1308
838,3,3,1311
839,1,-1,1312
840,1,-1,1313
841,3,3,1316
842,1,-1,1317
843,1,-1,1318
844,1,-5,1319
845,3,9,1322
846,1,-1,1323
847,1,-1,1324
848,3,7,1327
849,2,5,1329
850,1,-5,1330
851,2,3,1332
852,1,-1,1333
853,1,-1,1334
854,1,-1,1335
855,4,3,1339
856,1,-1,1340
857,1,-1,1341
858,1,-1,1342
859,2,7,1344
860,2,5,1346
861,1,-5,1347
862,4,9,1351
863,1,-1,1352
864,2,0,1354
865,3,0,1357
866,3,3,1360
867,1,-1,1361
868,1,-1,1362
869,1,-1,1363
870,1,-1,1364
871,3,6,1367
872,3,0,1370
873,3,7,1373
874,3,0,1376
875,1,-1,1377
876,1,-1,1378
877,1,-1,1379
878,1,-1,1380
879,1,-1,1381
880,1,-1,1382
881,1,-1,1383
882,1,-1,1384
883,4,3,1388
884,1,-1,1389
885,3,6,1392
886,3,5,1395
887,2,0,1397
888,3,7,1400
889,1,-1,1401
890,3,5,1404
891,1,-5,1405
892,1,-1,1406
893,3,7,1409
894,1,-1,1410
895,1,-1,1411
896,1,-1,1412
897,1,-1,1413
898,1,-1,1414
899,1,-1,1415
900,1,-5,1416
901,3,5,1419
902,2,6,1421
903,1,-1,1422
904,1,-1,1423
905,1,-1,1424
906,1,-1,1425
907,1,-1,1426
908,1,-1,1427
909,1,-1,1428
910,3,5,1431
911,1,-1,1432
912,1,-1,1433
913,1,-1,1434
914,1,-1,1435
915,1,-1,1436
916,1,-1,1437
917,1,-1,1438
918,1,-1,1439
919,1,-1,1440
920,1,-1,1441
921,1,-1,1442
922,1,-1,1443
923,1,-1,1444
924,1,-1,1445
925,1,-1,1446
926,1,-1,1447
927,1,-5,1448
928,3,0,1451
929,1,-5,1452
930,1,-1,1453
931,1,-1,1454
932,1,-1,1455
933,2,8,1457
934,1,-5,1458
935,3,9,1461
936,1,-5,1462
937,3,5,1465
938,4,3,1469
939,1,-1,1470
940,1,-1,1471
941,1,-1,1472
942,1,-5,1473
943,3,5,1476
944,3,5,1479
945,4,5,1483
946,1,-1,1484
947,1,-1,1485
948,1,-1,1486
949,1,-1,1487
950,1,-1,1488
951,1,-1,1489
952,1,-1,1490
953,1,-1,1491
954,1,-1,1492
955,1,-1,1493
956,1,-1,1494
957,1,-1,1495
958,1,-1,1496
959,1,-1,1497
960,1,-1,1498
961,1,-1,1499
962,1,-1,1500
963,1,-1,1501
964,1,-1,1502
965,1,-1,1503
966,1,-1,1504
967,1,-1,1505
968,1,-1,1506
969,1,-1,1507
970,1,-1,1508
971,1,-1,1509
972,3,7,1512
973,3,5,1515
974,1,-1,1516
975,1,-1,1517
976,2,8,1519
977,3,5,1522
978,2,4,1524
979,3,7,1527
980,3,3,1530
981,1,-1,1531
982,1,-1,1532
983,1,-1,1533
984,2,7,1535
985,3,3,1538
986,1,-1,1539
987,1,-1,1540
988,1,-1,1541
989,1,-1,1542
990,1,-1,1543
991,1,-1,1544
992,1,-1,1545
993,1,-1,1546
994,1,-1,1547
995,1,-1,1548
996,1,-1,1549
997,1,-1,1550
998,1,-1,1551
999,1,-1,1552
1000,1,-1,1553
1001,5,9,1558
1002,1,-5,1559
1003,1,-1,1560
1004,1,-1,1561
1005,3,3,1564
1006,1,-1,1565
1007,1,-1,1566
1008,3,5,1569
1009,3,7,1572
1010,1,-1,1573
1011,1,-1,1574
1012,1,-1,1575
1013,1,-1,1576
1014,1,-1,1577
1015,1,-1,1578
1016,1,-1,1579
1017,4,0,1583
1018,1,-1,1584
1019,1,-1,1585
1020,1,-1,1586
1021,1,-1,1587
1022,1,-5,1588
1023,2,0,1590
1024,1,-5,1591
1025,1,-1,1592
1026,1,-1,1593
1027,1,-1,1594
1028,1,-1,1595
1029,3,3,1598
1030,1,-1,1599
1031,1,-1,1600
1032,1,-1,1601
1033,1,-1,1602
1034,1,-1,1603
1035,1,-1,1604
1036,1,-5,1605
1037,3,8,1608
1038,1,-5,1609
1039,3,0,1612
1040,1,-5,1613
1041,3,1,1616
1042,1,-1,1617
1043,1,-1,1618
1044,1,-1,1619
1045,1,-1,1620
1046,1,-1,1621
1047,1,-1,1622
1048,1,-1,1623
1049,3,7,1626
1050,1,-1,1627
1051,3,0,1630
1052,1,-1,1631
1053,1,-1,1632
1054,4,6,1636
1055,2,3,1638
1056,3,8,1641
1057,1,-1,1642
1058,1,-1,1643
1059,3,4,1646
1060,2,8,1648
1061,5,5,1653
1062,1,-1,1654
1063,2,1,1656
1064,1,-5,1657
1065,3,9,1660
1066,1,-1,1661
1067,1,-1,1662
1068,1,-1,1663
1069,1,-1,1664
1070,1,-1,1665
1071,1,-5,1666
1072,4,9,1670
1073,3,4,1673
1074,2,9,1675
1075,3,6,1678
1076,1,-1,1679
1077,1,-1,1680
1078,2,8,1682
1079,4,4,1686
1080,1,-1,1687
1081,1,-1,1688
1082,1,-1,1689
1083,1,-1,1690
1084,1,-1,1691
1085,2,7,1693
1086,3,3,1696
1087,1,-1,1697
1088,1,-1,1698
1089,4,9,1702
1090,2,7,1704
1091,3,0,1707
1092,1,-1,1708
1093,1,-1,1709
1094,1,-1,1710
1095,1,-1,1711
1096,1,-1,1712
1097,2,5,1714
1098,3,5,1717
1099,3,4,1720
1100,1,-1,1721
1101,1,-1,1722
1102,1,-1,1723
1103,1,-1,1724
1104,1,-1,1725
1105,1,-1,1726
1106,1,-1,1727
1107,1,-5,1728
1108,3,9,1731
1109,1,-5,1732
1110,1,-1,1733
1111,3,7,1736
1112,1,-1,1737
1113,1,-1,1738
1114,1,-1,1739
1115,1,-1,1740
1116,3,5,1743
1117,4,8,1747
1118,1,-1,1748
1119,1,-1,1749
1120,1,-1,1750
1121,2,0,1752
1122,2,8,1754
1123,1,-1,1755
1124,1,-1,1756
1125,1,-1,1757
1126,3,5,1760
1127,1,-1,1761
1128,1,-1,1762
1129,1,-1,1763
1130,2,2,1765
1131,3,5,1768
1132,2,1,1770
1133,1,-5,1771
1134,4,8,1775
1135,2,7,1777
1136,1,-1,1778
1137,1,-1,1779
1138,3,0,1782
1139,3,5,1785
1140,1,-1,1786
1141,3,6,1789
1142,1,-1,1790
1143,3,8,1793
1144,3,5,1796
1145,1,-1,1797
1146,1,-5,1798
1147,3,4,1801
1148,3,5,1804
1149,3,0,1807
1150,1,-1,1808
1151,3,7,1811
1152,4,1,1815
1153,1,-1,1816
1154,1,-5,1817
1155,3,0,1820
1156,3,8,1823
1157,3,9,1826
1158,1,-1,1827
1159,1,-1,1828
1160,1,-1,1829
1161,1,-1,1830
1162,1,-1,1831
1163,1,-1,1832
1164,1,-5,1833
1165,3,0,1836
1166,1,-1,1837
1167,1,-1,1838
1168,1,-1,1839
1169,1,-5,1840
1170,3,0,1843
1171,1,-1,1844
1172,1,-1,1845
1173,2,5,1847
1174,3,5,1850
1175,3,0,1853
1176,1,-1,1854
1177,1,-1,1855
1178,3,1,1858
1179,3,3,1861
1180,1,-1,1862
1181,1,-1,1863
1182,1,-1,1864
1183,1,-1,1865
1184,1,-1,1866
1185,1,-1,1867
1186,1,-1,1868
1187,1,-1,1869
1188,3,8,1872
1189,3,0,1875
1190,1,-5,1876
1191,1,-1,1877
1192,1,-1,1878
1193,1,-1,1879
1194,1,-1,1880
1195,1,-1,1881
1196,3,0,1884
1197,2,7,1886
1198,1,-1,1887
1199,1,-1,1888
1200,1,-5,1889
1201,3,0,1892
1202,1,-1,1893
1203,1,-1,1894
1204,1,-1,1895
1205,1,-1,1896
1206,1,-1,1897
1207,3,1,1900
1208,4,1,1904
1209,1,-1,1905
1210,3,9,1908
1211,2,8,1910
1212,1,-1,1911
1213,3,8,1914
1214,1,-5,1915
1215,3,8,1918
1216,1,-1,1919
1217,1,-1,1920
1218,1,-1,1921
1219,3,5,1924
1220,2,9,1926
1221,2,3,1928
1222,3,3,1931
1223,1,-1,1932
1224,1,-1,1933
1225,3,8,1936
1226,1,-5,1937
1227,3,3,1940
1228,3,5,1943
1229,1,-1,1944
1230,1,-1,1945
1231,1,-1,1946
1232,1,-1,1947
1233,1,-1,1948
1234,3,5,1951
1235,1,-5,1952
1236,1,-1,1953
1237,3,7,1956
1238,3,1,1959
1239,4,9,1963
1240,5,5,1968
1241,2,0,1970
1242,1,-1,1971
1243,1,-1,1972
1244,3,5,1975
1245,1,-1,1976
1246,1,-1,1977
1247,4,5,1981
1248,1,-1,1982
1249,1,-1,1983
1250,2,5,1985
1251,1,-1,1986
1252,1,-1,1987
1253,1,-1,1988
1254,1,-1,1989
1255,1,-1,1990
1256,1,-1,1991
1257,1,-1,1992
1258,1,-1,1993
1259,1,-1,1994
1260,1,-1,1995
1261,1,-1,1996
1262,1,-1,1997
1263,1,-1,1998
1264,1,-1,1999
1265,1,-1,2000
1266,1,-1,2001
1267,1,-5,2002
1268,3,0,2005
1269,1,-5,2006
1270,1,-1,2007
1271,3,4,2010
1272,3,9,2013
1273,2,9,2015
1274,3,7,2018
1275,1,-1,2019
1276,1,-1,2020
1277,1,-1,2021
1278,1,-1,2022
1279,3,2,2025
1280,1,-1,2026
1281,1,-1,2027
1282,3,3,2030
1283,1,-1,2031
1284,1,-1,2032
1285,1,-1,2033
1286,1,-1,2034
1287,3,0,2037
1288,1,-1,2038
1289,1,-1,2039
1290,1,-1,2040
1291,1,-1,2041
1292,1,-1,2042
1293,1,-1,2043
1294,5,7,2048
1295,1,-1,2049
1296,1,-1,2050
1297,1,-1,2051
1298,1,-1,2052
1299,1,-1,2053
1300,1,-1,2054
1301,1,-5,2055
1302,3,4,2058
1303,3,8,2061
1304,2,9,2063
1305,3,9,2066
1306,3,5,2069
1307,2,5,2071
1308,1,-5,2072
1309,3,0,2075
1310,1,-5,2076
1311,1,-1,2077
1312,1,-1,2078
1313,1,-1,2079
1314,3,9,2082
1315,2,0,2084
1316,1,-1,2085
1317,1,-1,2086
1318,1,-1,2087
1319,1,-1,2088
1320,1,-1,2089
1321,1,-1,2090
1322,3,8,2093
1323,1,-5,2094
1324,3,7,2097
1325,1,-1,2098
1326,1,-1,2099
1327,1,-1,2100
1328,1,-1,2101
1329,1,-1,2102
1330,3,3,2105
1331,1,-5,2106
1332,1,-1,2107
1333,1,-1,2108
1334,1,-5,2109
1335,3,3,2112
1336,1,-1,2113
1337,2,1,2115
1338,2,4,2117
1339,1,-5,2118
1340,3,4,2121
1341,1,-5,2122
1342,3,0,2125
1343,1,-5,2126
1344,1,-1,2127
1345,1,-5,2128
1346,3,9,2131
1347,1,-1,2132
1348,1,-1,2133
1349,1,-1,2134
1350,1,-1,2135
1351,1,-1,2136
1352,4,5,2140
1353,1,-1,2141
1354,1,-1,2142
1355,3,9,2145
1356,3,5,2148
1357,1,-5,2149
1358,1,-1,2150
1359,1,-1,2151
1360,1,-1,2152
1361,1,-5,2153
1362,3,0,2156
1363,1,-5,2157
1364,1,-1,2158
1365,1,-1,2159
1366,1,-1,2160
1367,1,-1,2161
1368,1,-1,2162
1369,1,-1,2163
1370,1,-1,2164
1371,3,9,2167
1372,1,-1,2168
1373,1,-1,2169
1374,1,-1,2170
1375,1,-1,2171
1376,1,-1,2172
1377,1,-1,2173
1378,1,-1,2174
1379,1,-1,2175
1380,3,5,2178
1381,1,-1,2179
1382,1,-1,2180
1383,4,7,2184
1384,1,-1,2185
1385,1,-1,2186
1386,1,-1,2187
1387,3,9,2190
1388,1,-1,2191
1389,1,-1,2192
1390,1,-1,2193
1391,1,-1,2194
1392,1,-1,2195
1393,1,-1,2196
1394,1,-1,2197
1395,1,-1,2198
1396,1,-1,2199
1397,1,-1,2200
1398,1,-1,2201
1399,1,-1,2202
1400,1,-1,2203
1401,1,-1,2204
1402,1,-1,2205
1403,1,-1,2206
1404,1,-1,2207
1405,3,1,2210
1406,1,-1,2211
1407,1,-1,2212
1408,1,-5,2213
1409,3,5,2216
1410,1,-1,2217
1411,1,-1,2218
1412,1,-1,2219
1413,1,-1,2220
1414,1,-1,2221
1415,1,-1,2222
1416,3,9,2225
1417,2,4,2227
1418,1,-5,2228
1419,1,-1,2229
1420,1,-1,2230
1421,1,-1,2231
1422,1,-5,2232
1423,3,0,2235
1424,1,-5,2236
1425,1,-1,2237
1426,3,3,2240
1427,2,6,2242
1428,2,4,2244
1429,1,-5,2245
1430,1,-1,2246
1431,1,-1,2247
1432,1,-1,2248
1433,1,-1,2249
1434,1,-1,2250
1435,1,-1,2251
1436,1,-5,2252
1437,3,0,2255
1438,3,3,2258
1439,1,-1,2259
1440,1,-1,2260
1441,1,-1,2261
1442,1,-1,2262
1443,1,-5,2263
1444,3,0,2266
1445,1,-1,2267
1446,1,-1,2268
1447,1,-1,2269
1448,1,-1,2270
1449,1,-1,2271
1450,1,-1,2272
1451,4,3,2276
1452,1,-1,2277
1453,3,7,2280
1454,1,-5,2281
1455,1,-1,2282
1456,1,-1,2283
